POINTID,SOC_Stock_Mg_ha,band1,band2,band3,band4,band5,band6,band7,band8,band9,band10,band11,band12,band13,band14,band15,band16,band17,band18,band19,band20,band21,band22,band23,band24,band25,band26,band27,band28,band29,band30,band31,band32,band33,band34,band35,band36,band37,band38,band39,band40,band41,band42,band43,band44,band45,band46,band47,band48,band49,band50,band51,band52,band53,band54,band55,band56,band57,band58,band59,band60,band61,band62,band63,band64,band65,band66,band67,band68,band69,band70,band71,band72,band73,band74,band75,band76,band77,band78,band79,band80,band81,band82,band83,band84,band85,band86,band87,band88,band89,band90,band91,band92,band93,band94,band95,band96,band97,band98,band99,band100,band101,band102,band103,band104,band105,band106,band107,band108,band109,band110,band111,band112,band113,band114,band115,band116,band117,band118,band119,band120,band121,band122,band123,band124,band125,band126,band127,band128,band129,band130,band131,band132,band133,band134,band135,band136,band137,band138,band139,band140,band141,band142,band143,band144,band145,band146,band147,band148,band149,band150,band151,band152,band153,band154,band155,band156,band157,band158,band159,band160,band161,band162,band163,band164,band165,band166,band167,band168,band169,band170,band171,band172,band173,band174,band175,band176,band177,band178,band179,band180,band181,band182,band183,band184,band185,band186,band187,band188,band189,band190,band191,band192,band193,band194,band195,band196,band197,band198,band199,band200,band201,band202,band203,band204,band205,band206,band207,band208,band209,band210,band211,band212,band213,band214,band215,band216,band217,band218,band219,band220,band221,band222,band223,band224,band225,band226,band227,band228,band229,band230,band231,band232,band233,band234
41722486,0.044712378,0.07604,0.05646,0.05113,0.03789,0.04298,0.04118,0.03651,0.02481,0.02933,0.03499,0.0304,0.03416,0.03032,0.0387,0.03442,0.03926,0.04672,0.05682,0.0695,0.06714,0.06711,0.06545,0.06313,0.06316,0.06049,0.0629,0.06577,0.0676,0.0695,0.06999,0.07127,0.06889,0.07106,0.0676,0.07079,0.09354,0.11977,0.16625,0.2154,0.24605,0.27781,0.31185,0.32107,0.33861,0.32193,0.33324,0.35779,0.35216,0.35584,0.35367,0.35442,0.35291,0.35111,0.36823,0.38694,0.39179,0.38186,0.44335,0.47443,0.41541,0.35186,0.32515,0.3436,0.33503,0.37557,0.34206,0.38283,0.3825,0.37351,0.38099,0.38018,0.38743,0.39628,0.40247,0.41273,0.42148,0.42791,0.42683,0.43864,0.45983,0.4837,0.44723,0.50974,0.46113,0.37862,0.39867,0.39527,0.41122,0.41344,0.40526,0.40551,0.40374,0.40386,0.42228,0.44907,0.45711,0.43291,0.41476,0.41173,0.41799,0.41552,0.45597,0.55813,0.00833,0.00537,0.00499,0.00565,0.0047,0.00754,0.00928,0.00902,0.01372,0.25359,0.20107,0.16484,0.17307,0.18491,0.19947,0.20789,0.21088,0.21585,0.22312,0.23069,0.23854,0.25092,0.25498,0.25811,0.26261,0.26473,0.26856,0.26906,0.27263,0.2759,0.27395,0.27105,0.2687,0.26778,0.26839,0.26488,0.26473,0.25661,0.25646,0.25768,0.26029,0.27716,0.31012,0.0228,0.0123,0.00958,0.00818,0.0099,0.00768,0.00583,0.00597,0.00438,0.00478,0.00362,0.00273,0.0045,0.00383,0.00461,0.00577,0.00706,0.13614,0.12064,0.13146,0.13385,0.161,0.14614,0.14899,0.10983,0.14389,0.15058,0.15988,0.14313,0.15061,0.1534,0.16275,0.15677,0.15863,0.15871,0.15967,0.1585,0.15723,0.16374,0.16831,0.16498,0.17018,0.17485,0.17385,0.1761,0.18024,0.17488,0.17443,0.17635,0.17803,0.17671,0.17559,0.17607,0.12287,0.1762,0.16634,0.16229,0.16374,0.15973,0.15445,0.15436,0.13599,0.12348,0.13472,0.13884,0.12877,0.10433,0.0851,0.08765,0.06499,0.06371,0.06424,0.06725,0.05782,0.05373,0.04315,0.03461,0.0437,0.04289,0.04019,0.01862,0.01675,0.02043,0.01173,0.0004,0.00113,2e-05,2e-05
41722504,0.063083998,0.89712,0.87781,0.91011,0.91582,0.8916,0.89094,0.89319,0.88008,0.8988,0.90147,0.8936,0.90251,0.88656,0.90271,0.88684,0.88431,0.8972,0.912,0.93582,0.90465,0.89473,0.89281,0.89081,0.88884,0.8759,0.88431,0.87889,0.87958,0.88612,0.88469,0.87572,0.87376,0.87765,0.8766,0.8931,0.91176,0.89766,0.89621,0.93509,0.937,0.93918,1.0,1.0,1.0,0.94809,0.96454,0.98178,0.94809,0.96928,0.98517,0.97868,0.96849,0.95656,0.97646,0.98373,0.96211,0.94377,1.0,0.92235,0.89856,0.88377,0.89071,0.90442,0.83281,0.93767,0.9633,0.99147,0.97708,0.9443,0.92549,0.90791,0.90251,0.89735,0.90114,0.9172,0.9373,0.948,0.9422,0.94008,0.93875,0.92448,0.82306,0.90388,0.94282,0.95221,0.93895,0.87846,0.88023,0.85393,0.8175,0.79745,0.77333,0.7563,0.77635,0.83902,0.85768,0.78289,0.74354,0.73953,0.75795,0.74601,0.79425,0.7574,0.09133,0.04677,0.05049,0.0659,0.08585,0.14058,0.1667,0.14516,0.14485,0.28064,0.19133,0.16736,0.14359,0.12738,0.12816,0.13191,0.134,0.13996,0.14974,0.16582,0.18305,0.20095,0.21373,0.22747,0.23319,0.23348,0.24057,0.24858,0.26146,0.27257,0.28348,0.28925,0.30134,0.31649,0.32914,0.34162,0.35148,0.35534,0.36464,0.36208,0.37354,0.39911,0.43192,0.19532,0.15389,0.11057,0.06799,0.0374,0.03519,0.0356,0.03459,0.0277,0.04202,0.03886,0.02484,0.0238,0.03128,0.03612,0.03786,0.03397,0.10857,0.08177,0.05954,0.05689,0.06151,0.08406,0.09035,0.0851,0.06601,0.05795,0.06229,0.07091,0.08304,0.08193,0.08548,0.08568,0.08688,0.09238,0.10382,0.11646,0.12384,0.14041,0.15593,0.17075,0.18338,0.20211,0.21456,0.22448,0.23998,0.25409,0.27013,0.27631,0.28106,0.28937,0.29717,0.30129,0.30306,0.31284,0.3091,0.29189,0.28849,0.28496,0.2667,0.24154,0.20745,0.20192,0.20525,0.19448,0.19666,0.18787,0.14105,0.12972,0.1202,0.12267,0.12348,0.11388,0.11914,0.10309,0.09711,0.09873,0.10687,0.08952,0.08913,0.07213,0.08412,0.07388,0.06799,0.07385,0.05675,0.03458,0.04508
41742420,0.062752929,0.12633,0.1203,0.121,0.1023,0.1001,0.1089,0.10163,0.09084,0.08336,0.0876,0.08844,0.08411,0.08267,0.08757,0.0842,0.08238,0.08939,0.10092,0.10945,0.10835,0.10245,0.09648,0.09494,0.09175,0.086,0.08612,0.08606,0.08365,0.08595,0.08327,0.08264,0.07887,0.07791,0.07932,0.0871,0.10105,0.12753,0.1687,0.22573,0.2856,0.34365,0.39313,0.38906,0.42737,0.40855,0.40037,0.41201,0.40113,0.40591,0.4229,0.42539,0.42081,0.42217,0.43589,0.43934,0.4186,0.40494,0.44549,0.47939,0.45051,0.40276,0.3715,0.37823,0.38218,0.39957,0.3718,0.37826,0.3874,0.38741,0.38779,0.39132,0.39805,0.40549,0.40966,0.41106,0.42008,0.42811,0.42347,0.42432,0.42257,0.42989,0.46209,0.52755,0.45922,0.40116,0.35691,0.34133,0.34723,0.35256,0.35213,0.34813,0.35155,0.35497,0.37295,0.39898,0.40291,0.37342,0.35065,0.33536,0.33019,0.33265,0.39762,0.69445,0.04091,0.03679,0.03795,0.03919,0.04216,0.04619,0.04938,0.0464,0.04421,0.26244,0.20694,0.13576,0.095,0.0811,0.08444,0.09073,0.09375,0.09932,0.10854,0.11815,0.12863,0.13768,0.14603,0.15392,0.15407,0.15715,0.16088,0.1639,0.16768,0.17203,0.17407,0.17259,0.17328,0.17395,0.1763,0.17794,0.17771,0.17259,0.17095,0.17173,0.17588,0.20438,0.27448,0.05634,0.04851,0.04541,0.03894,0.03433,0.03244,0.03326,0.02672,0.02718,0.0305,0.02771,0.02313,0.02286,0.02141,0.01862,0.01651,0.01436,0.10254,0.04569,0.02887,0.02614,0.03128,0.0363,0.06096,0.03873,0.02879,0.03127,0.0338,0.0354,0.04523,0.04233,0.04332,0.04555,0.04918,0.05095,0.05753,0.06088,0.06625,0.07088,0.07582,0.07944,0.08312,0.08734,0.08945,0.09331,0.09915,0.09995,0.10391,0.10497,0.10654,0.107,0.10253,0.10562,0.10327,0.10462,0.1022,0.10094,0.10179,0.097,0.09406,0.09189,0.0789,0.06665,0.07062,0.07485,0.0735,0.06067,0.05013,0.05183,0.04472,0.0425,0.04285,0.04295,0.04446,0.03748,0.03593,0.03363,0.03819,0.03636,0.0313,0.02718,0.02483,0.02387,0.02055,0.01987,0.00783,0.0081,0.00316
41742420,0.062752929,0.03148,0.01715,0.02701,0.01506,0.0119,0.00949,0.0069,0.00108,2e-05,0.00072,2e-05,2e-05,2e-05,2e-05,2e-05,0.00198,0.00688,0.01811,0.02826,0.02567,0.0262,0.02327,0.01805,0.01367,0.01033,0.01054,0.0092,0.00717,0.00662,0.0065,0.00548,0.00381,0.00249,0.00192,0.00284,0.01457,0.04115,0.08499,0.14418,0.20235,0.25864,0.32078,0.30979,0.33925,0.32795,0.33729,0.35883,0.34963,0.34907,0.35164,0.3541,0.35222,0.34974,0.36448,0.385,0.3805,0.36432,0.43354,0.42393,0.35792,0.30639,0.29671,0.32412,0.32003,0.34585,0.33335,0.35871,0.36045,0.35131,0.35106,0.3521,0.35811,0.36521,0.36744,0.37386,0.38222,0.38595,0.38344,0.3882,0.40099,0.40874,0.36815,0.39319,0.37197,0.32183,0.32309,0.31592,0.32866,0.32798,0.32007,0.32406,0.32367,0.32427,0.33825,0.36005,0.36414,0.3429,0.32587,0.31894,0.31626,0.301,0.31899,0.4182,0.01329,0.00664,0.00612,0.00598,0.0065,0.00992,0.01115,0.01061,0.01408,0.09534,0.08156,0.08052,0.08212,0.08823,0.09955,0.1075,0.11229,0.11984,0.12457,0.13155,0.13896,0.14696,0.15254,0.15602,0.16179,0.16426,0.16524,0.16732,0.17125,0.17131,0.17073,0.16847,0.16757,0.16678,0.16539,0.16446,0.1621,0.15613,0.1546,0.1505,0.14878,0.14855,0.16101,0.02826,0.01514,0.01036,0.00922,0.00906,0.00848,0.00745,0.00764,0.00699,0.00697,0.00737,0.00655,0.00594,0.00578,0.00528,0.0081,0.00855,0.04871,0.02849,0.03362,0.03066,0.04063,0.05159,0.04236,0.04372,0.04041,0.04874,0.05425,0.05333,0.05856,0.06191,0.06247,0.05687,0.05895,0.06194,0.06273,0.06265,0.06384,0.06876,0.0703,0.07045,0.07456,0.07912,0.07576,0.07692,0.08008,0.08145,0.08002,0.08133,0.08319,0.08368,0.08293,0.08278,0.08397,0.07778,0.07561,0.0741,0.07581,0.07457,0.06528,0.06374,0.06195,0.05187,0.06033,0.06354,0.06227,0.05113,0.04292,0.04501,0.03391,0.03188,0.03264,0.02844,0.02957,0.02622,0.02318,0.02599,0.02274,0.02025,0.02264,0.01183,0.00911,0.01082,0.00768,0.0069,8e-05,2e-05,2e-05
41742438,0.034245244,0.10758,0.09644,0.09558,0.08119,0.07875,0.0824,0.07779,0.06886,0.06209,0.06964,0.06958,0.06778,0.06456,0.06752,0.06758,0.06616,0.07434,0.08394,0.09386,0.09172,0.08641,0.0829,0.08106,0.07948,0.07369,0.07413,0.07289,0.07303,0.07514,0.07364,0.07236,0.06995,0.06935,0.06972,0.07562,0.09119,0.11661,0.14737,0.19617,0.24462,0.28551,0.32,0.32338,0.35555,0.32642,0.3275,0.33684,0.32183,0.33396,0.34665,0.34536,0.34528,0.34392,0.35462,0.35532,0.33652,0.32799,0.36384,0.37266,0.365,0.32859,0.30101,0.30909,0.30736,0.33446,0.30997,0.32328,0.32993,0.33167,0.33718,0.33814,0.34336,0.34847,0.35558,0.36178,0.36878,0.37041,0.36588,0.36637,0.36144,0.36533,0.38061,0.45959,0.39249,0.33513,0.31308,0.30155,0.31386,0.32131,0.31875,0.3172,0.31977,0.32415,0.33993,0.36176,0.36461,0.33613,0.31978,0.30265,0.30079,0.29328,0.35515,0.57321,0.03479,0.03352,0.03297,0.03401,0.03682,0.04176,0.04277,0.04004,0.04027,0.23923,0.1903,0.13568,0.10043,0.09119,0.09351,0.10063,0.10599,0.11241,0.12024,0.12911,0.14066,0.14714,0.15583,0.16135,0.16167,0.16602,0.16616,0.17066,0.17418,0.17551,0.17786,0.17725,0.17823,0.17717,0.17917,0.17932,0.17432,0.16916,0.16895,0.16638,0.16559,0.18721,0.25327,0.0475,0.04134,0.03844,0.03351,0.03049,0.02887,0.03043,0.02666,0.02614,0.02713,0.02515,0.02229,0.02097,0.01898,0.02022,0.01645,0.01546,0.11006,0.05577,0.03485,0.03322,0.03685,0.04837,0.06131,0.03639,0.04121,0.03914,0.0437,0.04465,0.05698,0.05238,0.05353,0.05608,0.06007,0.0625,0.0627,0.0668,0.07384,0.07602,0.08186,0.08461,0.0889,0.09259,0.09659,0.09979,0.1023,0.10491,0.10297,0.10506,0.1079,0.10431,0.10433,0.10726,0.10648,0.10549,0.10494,0.10057,0.09676,0.09311,0.09014,0.08595,0.07668,0.07384,0.07639,0.07947,0.07472,0.07007,0.05165,0.05124,0.0441,0.04382,0.04581,0.03984,0.04277,0.03581,0.03313,0.02856,0.03565,0.03264,0.02675,0.02792,0.02544,0.03093,0.0229,0.02564,0.01363,0.01228,0.00104
41762422,0.020013,0.16674,0.15901,0.15753,0.13625,0.13263,0.14565,0.13896,0.12767,0.1223,0.12737,0.1293,0.12467,0.12247,0.12879,0.12581,0.12454,0.13159,0.14228,0.15109,0.14966,0.14318,0.13881,0.13931,0.13892,0.13301,0.13368,0.13484,0.13274,0.13651,0.13417,0.13309,0.12898,0.12726,0.12961,0.14025,0.15244,0.17774,0.20851,0.24562,0.28061,0.32073,0.36446,0.35541,0.38286,0.36962,0.35976,0.37055,0.36381,0.36605,0.38283,0.38749,0.38236,0.38398,0.39698,0.40002,0.38067,0.36675,0.40346,0.45406,0.42173,0.37815,0.34171,0.34376,0.38381,0.39928,0.37206,0.37255,0.37887,0.37557,0.378,0.38312,0.38878,0.39677,0.40122,0.40108,0.41062,0.42112,0.4163,0.41579,0.41486,0.42527,0.47491,0.53211,0.47509,0.41053,0.35959,0.34099,0.34318,0.34932,0.35106,0.34691,0.34714,0.35088,0.36994,0.39924,0.40339,0.37374,0.34707,0.33515,0.32996,0.33976,0.40897,0.75679,0.04921,0.04392,0.0453,0.04723,0.05141,0.05763,0.06035,0.05687,0.05388,0.28884,0.22983,0.15055,0.10968,0.0949,0.09815,0.103,0.10675,0.11186,0.12142,0.13001,0.14052,0.15186,0.16049,0.16844,0.16835,0.17179,0.17543,0.17771,0.18236,0.18701,0.18991,0.18999,0.19188,0.1931,0.19451,0.19707,0.19504,0.19014,0.19057,0.19315,0.19646,0.22695,0.30475,0.0667,0.05876,0.05498,0.0464,0.03803,0.03677,0.03839,0.03221,0.03305,0.03552,0.03107,0.02577,0.02473,0.0228,0.02156,0.02057,0.01787,0.12724,0.05808,0.04083,0.03316,0.0416,0.05542,0.07004,0.04501,0.04244,0.04382,0.04726,0.05048,0.06276,0.05711,0.05715,0.05995,0.06134,0.06535,0.07024,0.07649,0.08353,0.09001,0.09606,0.09842,0.10335,0.11038,0.11328,0.11716,0.12171,0.12413,0.12764,0.12766,0.12927,0.12723,0.12895,0.1324,0.13053,0.12964,0.1305,0.12529,0.12114,0.11722,0.11221,0.10809,0.09731,0.0878,0.09282,0.09569,0.09363,0.08653,0.06488,0.06276,0.0537,0.05301,0.0575,0.052,0.05536,0.05176,0.04773,0.04509,0.04802,0.03868,0.04062,0.03322,0.03116,0.03206,0.03337,0.02846,0.01801,0.01784,0.00578
41762422,0.020013,0.03204,0.02196,0.02673,0.02545,0.02821,0.02237,0.02132,0.01482,0.01465,0.01541,0.01523,0.0184,0.0127,0.017,0.01619,0.02132,0.02454,0.03549,0.04585,0.04524,0.04396,0.04192,0.03989,0.037,0.03378,0.03366,0.03398,0.03336,0.03426,0.03429,0.03423,0.03351,0.03105,0.0302,0.03404,0.04523,0.06612,0.10475,0.15926,0.21883,0.28806,0.37095,0.37691,0.41746,0.40235,0.40893,0.44385,0.43256,0.43737,0.43877,0.43668,0.43552,0.43207,0.45013,0.47326,0.46731,0.45298,0.52781,0.51304,0.43917,0.37116,0.34643,0.36651,0.41738,0.42699,0.38903,0.40923,0.40874,0.39226,0.39498,0.40148,0.41268,0.42219,0.43185,0.44343,0.45632,0.46052,0.45983,0.46688,0.47935,0.49201,0.46081,0.49429,0.43159,0.35991,0.35164,0.33758,0.34963,0.34939,0.34197,0.34481,0.34099,0.34189,0.35946,0.38297,0.38724,0.36336,0.34527,0.33666,0.33407,0.32221,0.34794,0.48783,0.01909,0.01312,0.0121,0.01219,0.01205,0.01671,0.01828,0.01767,0.02347,0.1673,0.12953,0.12064,0.12016,0.11752,0.12497,0.13294,0.13573,0.14131,0.14647,0.15383,0.16052,0.16838,0.17321,0.1776,0.18173,0.18218,0.18471,0.18865,0.19026,0.19074,0.19217,0.19071,0.18865,0.18897,0.19013,0.18904,0.1859,0.17983,0.18152,0.17569,0.17269,0.17662,0.20706,0.03268,0.02058,0.01733,0.01605,0.01497,0.01291,0.01329,0.01328,0.01039,0.01057,0.01207,0.01027,0.01033,0.00928,0.01096,0.00998,0.00914,0.09487,0.08127,0.06856,0.07036,0.08458,0.09412,0.05663,0.06195,0.08046,0.08276,0.08219,0.08112,0.09209,0.08931,0.09218,0.09129,0.09039,0.08998,0.08788,0.09067,0.09584,0.09636,0.10056,0.10407,0.10332,0.10449,0.10457,0.10822,0.10936,0.10925,0.112,0.11464,0.11319,0.11154,0.11342,0.11495,0.10594,0.10823,0.1061,0.10349,0.10163,0.10225,0.09989,0.09659,0.08334,0.0815,0.0923,0.0878,0.0813,0.0818,0.06339,0.05617,0.0492,0.04871,0.04877,0.04363,0.04942,0.04665,0.03714,0.0358,0.04302,0.04242,0.03261,0.02152,0.02588,0.02641,0.00996,0.01292,0.01105,0.00835,0.00203
41762476,0.043308458,0.04027,0.03226,0.03467,0.02321,0.03075,0.02457,0.0195,0.01088,0.00789,0.01396,0.01234,0.01067,0.00879,0.01257,0.01161,0.0155,0.02187,0.03258,0.04379,0.04164,0.03934,0.03485,0.03052,0.02739,0.02156,0.02289,0.02116,0.0211,0.0206,0.01959,0.01913,0.01663,0.01653,0.01564,0.01842,0.03229,0.05808,0.10129,0.16922,0.24347,0.31859,0.37977,0.40517,0.44051,0.41575,0.42721,0.45214,0.43919,0.45112,0.4443,0.43612,0.43517,0.43127,0.44627,0.46212,0.46058,0.4479,0.51333,0.50947,0.47965,0.39576,0.36301,0.37472,0.4154,0.42403,0.37232,0.42063,0.4163,0.40269,0.40833,0.40954,0.4145,0.42383,0.43133,0.44018,0.44912,0.45032,0.44892,0.4583,0.46886,0.49111,0.42028,0.48786,0.44215,0.35528,0.37084,0.35583,0.36814,0.37124,0.36231,0.35953,0.35589,0.35526,0.36948,0.3906,0.39342,0.37023,0.35406,0.34299,0.34527,0.33291,0.36469,0.36008,0.00578,0.00494,0.00465,0.00423,0.00526,0.00537,0.00661,0.00671,0.00887,0.14235,0.10544,0.08988,0.09355,0.0992,0.10938,0.11901,0.12204,0.12825,0.13629,0.14386,0.15288,0.16022,0.16761,0.17186,0.17621,0.17696,0.17951,0.18331,0.18637,0.18642,0.18685,0.18495,0.18419,0.18018,0.18187,0.18138,0.17581,0.16536,0.16674,0.16355,0.16184,0.17485,0.20098,0.01553,0.00882,0.00816,0.00653,0.00601,0.00554,0.00597,0.00595,0.00479,0.00517,0.00493,0.00653,0.00305,0.00507,0.00438,0.00476,0.00381,0.07205,0.05295,0.03503,0.03606,0.04828,0.03525,0.04227,0.02908,0.04556,0.0508,0.05225,0.05614,0.0631,0.05667,0.06227,0.06101,0.06551,0.063,0.06979,0.07073,0.07251,0.07143,0.07704,0.07814,0.07465,0.07913,0.08373,0.08644,0.09039,0.08498,0.09255,0.09377,0.08685,0.08899,0.08904,0.08809,0.08577,0.07984,0.08893,0.07924,0.07884,0.07543,0.06786,0.07033,0.06117,0.06021,0.06473,0.06715,0.0591,0.05725,0.04234,0.03828,0.03552,0.02875,0.02928,0.02795,0.03114,0.02809,0.01489,0.01941,0.0224,0.01515,0.01546,0.00645,0.00938,0.00558,0.00227,0.0014,0.00066,2e-05,0.00235
41762480,0.052107067,0.02725,0.02246,0.02617,0.00789,0.01489,0.01247,0.00851,0.00031,2e-05,0.00516,0.00214,0.00107,0.00035,0.00717,0.0027,0.00858,0.01639,0.02593,0.03815,0.03529,0.0345,0.03224,0.02927,0.02611,0.02272,0.02283,0.024,0.0244,0.02593,0.0247,0.02371,0.0226,0.02123,0.01845,0.02321,0.04155,0.07439,0.11589,0.16712,0.20787,0.2398,0.26874,0.27869,0.29876,0.28284,0.29207,0.3136,0.30529,0.31547,0.3162,0.31551,0.31537,0.3163,0.32981,0.3462,0.34331,0.33509,0.39168,0.40305,0.36472,0.3165,0.29395,0.30887,0.31461,0.33462,0.29944,0.33715,0.33867,0.32943,0.33317,0.33359,0.34171,0.34997,0.35674,0.36376,0.37221,0.37551,0.3753,0.38479,0.39644,0.41649,0.35995,0.43806,0.3899,0.31687,0.32827,0.31937,0.33254,0.33356,0.32667,0.3281,0.32586,0.32789,0.34368,0.36588,0.36942,0.34803,0.33394,0.32464,0.32685,0.31754,0.35134,0.38917,0.00766,0.00652,0.00661,0.00623,0.00645,0.00757,0.00847,0.0076,0.01077,0.15229,0.11902,0.09264,0.09441,0.09755,0.10523,0.11225,0.11868,0.12166,0.1272,0.13521,0.14423,0.15283,0.15438,0.16106,0.16689,0.16983,0.17198,0.17462,0.17948,0.17797,0.17887,0.17569,0.17427,0.17191,0.17481,0.17292,0.16764,0.15872,0.15956,0.15813,0.15799,0.16295,0.1884,0.01692,0.01115,0.0061,0.01003,0.00858,0.007,0.00687,0.00723,0.00769,0.006,0.0074,0.00615,0.00627,0.00493,0.00505,0.0062,0.00404,0.07024,0.03616,0.03214,0.04385,0.05194,0.05872,0.07155,0.03316,0.05101,0.05542,0.06007,0.05449,0.06275,0.05942,0.05786,0.06064,0.06075,0.06183,0.06174,0.06395,0.0661,0.06835,0.07033,0.0762,0.07781,0.07907,0.08063,0.08322,0.0875,0.08652,0.08864,0.09178,0.09035,0.0829,0.08609,0.08357,0.07939,0.07626,0.07768,0.07248,0.06857,0.06773,0.07677,0.06931,0.05913,0.05368,0.05931,0.06062,0.04942,0.04714,0.04146,0.03603,0.02809,0.03087,0.02986,0.02583,0.02626,0.02309,0.02298,0.01221,0.01981,0.02174,0.01503,0.00719,0.00937,0.01042,0.01225,0.00015,0.00073,2e-05,2e-05
41782388,0.0282416,0.02988,0.02342,0.01881,0.01805,0.02754,0.03027,0.02797,0.02443,0.02438,0.02762,0.02829,0.03113,0.02968,0.03339,0.03392,0.04085,0.04895,0.05734,0.06271,0.06668,0.06587,0.06618,0.06612,0.0661,0.06398,0.06838,0.07129,0.07242,0.07321,0.07239,0.07091,0.07109,0.07167,0.07111,0.07593,0.09099,0.11556,0.14733,0.18279,0.22048,0.25794,0.27881,0.28612,0.31591,0.29448,0.30274,0.31232,0.29058,0.30857,0.32381,0.33298,0.33689,0.3388,0.35193,0.34838,0.32557,0.31221,0.33718,0.27407,0.23954,0.24825,0.28811,0.32299,0.19933,0.2182,0.25064,0.31943,0.34736,0.36474,0.37987,0.38071,0.39097,0.40432,0.41201,0.41778,0.4239,0.42605,0.42176,0.41834,0.39838,0.3529,0.21576,0.24755,0.25055,0.26189,0.33246,0.35531,0.38602,0.40163,0.39966,0.40661,0.42274,0.43256,0.45618,0.47788,0.4911,0.45812,0.42457,0.39167,0.37584,0.31899,0.28942,0.15862,0.00073,0.00035,0.00041,0.00052,0.00061,0.00114,0.00241,0.00348,0.00945,0.12671,0.09416,0.10942,0.1671,0.19994,0.22789,0.24881,0.25966,0.27094,0.28293,0.28904,0.29915,0.31031,0.31646,0.3203,0.32584,0.32979,0.32998,0.33193,0.33286,0.33063,0.33184,0.32073,0.31427,0.30655,0.30286,0.29253,0.28631,0.27408,0.27045,0.24802,0.22202,0.20215,0.16788,0.01495,0.00613,0.00484,0.00198,0.00069,0.00053,0.00099,0.00067,0.00296,0.00233,0.00058,0.00046,0.00134,0.00113,0.00128,0.00104,0.00307,0.04862,0.0889,0.10826,0.1203,0.13797,0.09514,0.11669,0.11081,0.1485,0.16767,0.17435,0.15566,0.17436,0.15743,0.16761,0.16797,0.16381,0.16239,0.16432,0.16501,0.16591,0.16928,0.17279,0.16855,0.16791,0.17508,0.17646,0.17581,0.18207,0.17861,0.1879,0.1913,0.18466,0.1847,0.18038,0.17568,0.16997,0.16524,0.15862,0.15463,0.15334,0.14932,0.14195,0.13852,0.11926,0.10568,0.12566,0.12583,0.11887,0.10216,0.07886,0.07398,0.05962,0.05299,0.05104,0.05254,0.06003,0.04518,0.03162,0.03186,0.04581,0.03297,0.03665,0.01764,0.02341,0.02737,0.0168,0.00757,0.00441,0.00113,0.00528
41782412,0.0262656,0.12959,0.11215,0.13039,0.12699,0.12616,0.12273,0.12282,0.11411,0.11568,0.11984,0.1193,0.123,0.11574,0.12563,0.12547,0.12982,0.13964,0.15351,0.168,0.16283,0.16007,0.15985,0.15605,0.15477,0.15213,0.15337,0.15344,0.15171,0.15358,0.15462,0.15346,0.15065,0.15155,0.14942,0.15474,0.17458,0.19959,0.24628,0.29865,0.3344,0.36973,0.40891,0.40914,0.4341,0.41505,0.42521,0.44903,0.43746,0.44407,0.44411,0.44201,0.44213,0.43851,0.45319,0.47465,0.46841,0.45646,0.51801,0.52094,0.45655,0.39893,0.38509,0.40847,0.4388,0.45513,0.42713,0.46555,0.46807,0.45183,0.45119,0.45391,0.45887,0.4613,0.46632,0.47254,0.47964,0.48272,0.48099,0.49033,0.50375,0.51879,0.47546,0.52465,0.49673,0.43897,0.45225,0.44059,0.45731,0.45805,0.4515,0.45267,0.44637,0.44562,0.46381,0.48736,0.49297,0.46839,0.45054,0.4443,0.45115,0.44688,0.49239,0.57046,0.00905,0.00371,0.00366,0.0038,0.00467,0.00963,0.01643,0.01991,0.03159,0.35038,0.28659,0.26761,0.26717,0.26076,0.26708,0.27454,0.27306,0.27659,0.28209,0.29017,0.29815,0.30852,0.31167,0.31666,0.31917,0.31887,0.32158,0.32375,0.32786,0.32692,0.33057,0.32883,0.32729,0.32613,0.32682,0.32729,0.32467,0.31438,0.3183,0.31443,0.32189,0.34034,0.39042,0.04933,0.02329,0.0134,0.01041,0.00963,0.00525,0.00829,0.00764,0.0072,0.00726,0.00603,0.00728,0.00578,0.006,0.00879,0.01108,0.01328,0.19849,0.16495,0.17372,0.17436,0.20101,0.21636,0.16574,0.15233,0.18683,0.19702,0.20159,0.1912,0.21283,0.1968,0.20354,0.2011,0.19844,0.19753,0.19712,0.19843,0.19966,0.20163,0.20438,0.20563,0.20499,0.20343,0.21035,0.21173,0.22174,0.21332,0.21326,0.2248,0.2125,0.20826,0.21268,0.21453,0.20418,0.19895,0.19971,0.19939,0.1966,0.19916,0.1919,0.18619,0.16992,0.15584,0.17665,0.17328,0.16376,0.15775,0.11362,0.11318,0.09285,0.09464,0.09265,0.09075,0.0958,0.07665,0.06452,0.0593,0.07279,0.06006,0.05747,0.03265,0.04988,0.05734,0.03607,0.01619,0.02858,0.0014,0.00058
